FECHA,Horas,O3,NO2,CO,SO2,PM-10,PM-2.5,Fecha,PM.10,PM.2.5,Categoria_O3,Categoria_NO2,Categoria_CO,Categoria_SO2,Categoria_PM.10,Categoria_PM.2.5
14/05/2020,01:00:00,0.027,0.013,1.56,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,02:00:00,0.024,0.012,1.56,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,03:00:00,0.023,0.013,1.56,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,04:00:00,0.024,0.012,1.57,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,05:00:00,0.025,0.012,1.56,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,06:00:00,0.023,0.013,1.55,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,07:00:00,0.023,0.013,1.54,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,08:00:00,0.023,0.013,1.53,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,09:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,10:00:00,0.014,0.03,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,11:00:00,0.033,0.027,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,12:00:00,0.059,0.017,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,13:00:00,0.064,0.012,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,14:00:00,0.059,0.01,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,15:00:00,0.06,0.009,1.88,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,16:00:00,0.059,0.011,1.86,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,17:00:00,0.062,0.011,1.83,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,18:00:00,0.059,0.013,1.77,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,19:00:00,0.054,0.015,1.72,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,20:00:00,0.053,0.013,1.68,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,21:00:00,0.034,0.02,1.67,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,22:00:00,0.028,0.021,1.67,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/05/2020,23:00:00,0.034,0.017,1.66,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,00:00:00,0.032,0.016,1.64,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,01:00:00,0.025,0.013,1.64,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,02:00:00,0.023,0.013,1.63,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,03:00:00,0.03,0.013,1.61,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,04:00:00,0.023,0.013,1.61,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,05:00:00,0.023,0.013,1.59,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,06:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,07:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,08:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,09:00:00,0.006,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,10:00:00,0.014,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,11:00:00,0.031,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,12:00:00,0.053,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,13:00:00,0.06,0.014,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,14:00:00,0.055,0.011,1.84,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,15:00:00,0.058,0.009,1.81,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,16:00:00,0.059,0.01,1.78,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,17:00:00,0.065,0.01,1.73,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,18:00:00,0.066,0.01,1.68,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,19:00:00,0.063,0.011,1.64,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,20:00:00,0.057,0.012,1.62,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,21:00:00,0.043,0.017,1.61,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,22:00:00,0.031,0.022,1.63,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
15/05/2020,23:00:00,0.026,0.025,1.66,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,00:00:00,0.033,0.019,1.67,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,01:00:00,0.035,0.014,1.67,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,02:00:00,0.037,0.012,1.66,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,03:00:00,0.03,0.013,1.66,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,04:00:00,0.03,0.013,1.66,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,05:00:00,0.025,0.013,1.66,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,06:00:00,0.021,0.013,1.65,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,07:00:00,0.015,0.013,1.63,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,08:00:00,0.01,0.013,1.65,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,09:00:00,0.02,0.013,1.67,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,10:00:00,0.029,0.013,1.69,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,11:00:00,0.042,0.013,1.71,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,12:00:00,0.047,0.013,1.72,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,13:00:00,0.047,0.013,1.72,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,14:00:00,0.047,0.013,1.72,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,15:00:00,0.047,0.013,1.7,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,16:00:00,0.047,0.013,1.66,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,17:00:00,0.045,0.013,1.62,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,18:00:00,0.047,0.013,1.59,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,19:00:00,0.044,0.013,1.56,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,20:00:00,0.038,0.013,1.53,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,21:00:00,0.032,0.013,1.52,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,22:00:00,0.03,0.013,1.51,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
16/05/2020,23:00:00,0.029,0.013,1.52,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,00:00:00,0.031,0.013,1.53,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,01:00:00,0.033,0.013,1.55,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,02:00:00,0.023,0.013,1.56,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,03:00:00,0.023,0.013,1.58,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,04:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,05:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,06:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,07:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,08:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,09:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,10:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,11:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,12:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,13:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,14:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,15:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,16:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,17:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,18:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,19:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,20:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,21:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,22:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/05/2020,23:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,00:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,01:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,02:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,03:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,04:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,05:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,06:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,07:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,08:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,09:00:00,0.023,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,10:00:00,0.015,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,11:00:00,0.032,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,12:00:00,0.05,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,13:00:00,0.051,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,14:00:00,0.06,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,15:00:00,0.067,0.013,1.68,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,16:00:00,0.069,0.013,1.66,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,17:00:00,0.069,0.013,1.65,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,18:00:00,0.063,0.013,1.6,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,19:00:00,0.056,0.013,1.57,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,20:00:00,0.032,0.013,1.58,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,21:00:00,0.022,0.013,1.59,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,22:00:00,0.022,0.013,1.6,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/05/2020,23:00:00,0.024,0.013,1.6,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,00:00:00,0.027,0.013,1.6,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,01:00:00,0.026,0.013,1.61,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,02:00:00,0.023,0.013,1.61,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,03:00:00,0.018,0.013,1.6,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,04:00:00,0.011,0.013,1.59,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,05:00:00,0.006,0.013,1.58,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,06:00:00,0.005,0.013,1.57,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,07:00:00,0.001,0.013,1.58,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,08:00:00,0.001,0.013,1.61,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,09:00:00,0.004,0.013,1.66,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,10:00:00,0.012,0.013,1.71,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,11:00:00,0.042,0.013,1.72,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,12:00:00,0.052,0.013,1.74,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,13:00:00,0.059,0.013,1.74,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,14:00:00,0.058,0.013,1.74,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,15:00:00,0.062,0.013,1.72,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,16:00:00,0.065,0.013,1.69,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,17:00:00,0.068,0.013,1.63,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,18:00:00,0.067,0.013,1.6,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,19:00:00,0.062,0.013,1.58,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,20:00:00,0.058,0.013,1.57,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,21:00:00,0.053,0.013,1.57,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,22:00:00,0.04,0.013,1.58,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/05/2020,23:00:00,0.038,0.013,1.58,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,00:00:00,0.029,0.013,1.59,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,01:00:00,0.032,0.013,1.58,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,02:00:00,0.027,0.013,1.57,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,03:00:00,0.026,0.013,1.56,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,04:00:00,0.019,0.013,1.56,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,05:00:00,0.016,0.013,1.55,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,06:00:00,0.008,0.013,1.55,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,07:00:00,0.002,0.013,1.56,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,08:00:00,0.002,0.013,1.6,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,09:00:00,0.003,0.013,1.67,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,10:00:00,0.023,0.013,1.72,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,11:00:00,0.049,0.018,1.78,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,12:00:00,0.071,0.015,1.84,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,13:00:00,0.088,0.013,1.9,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,14:00:00,0.091,0.012,1.93,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,15:00:00,0.076,0.01,1.97,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,16:00:00,0.077,0.011,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,17:00:00,0.078,0.011,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,18:00:00,0.074,0.012,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,19:00:00,0.07,0.014,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,20:00:00,0.045,0.022,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,21:00:00,0.043,0.013,0.555,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,22:00:00,0.035,0.023,0.62,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
20/05/2020,23:00:00,0.027,0.013,0.62,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,00:00:00,0.031,0.013,0.62,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,01:00:00,0.033,0.013,0.62,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,02:00:00,0.027,0.013,0.6,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,03:00:00,0.023,0.013,0.59,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,04:00:00,0.031,0.013,0.57,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,05:00:00,0.036,0.013,0.57,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,06:00:00,0.036,0.013,0.56,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,07:00:00,0.033,0.013,0.56,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,08:00:00,0.018,0.013,0.57,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,09:00:00,0.005,0.013,0.63,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,10:00:00,0.02,0.013,0.67,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,11:00:00,0.044,0.013,0.7,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,12:00:00,0.064,0.013,0.74,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,13:00:00,0.065,0.013,0.77,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,14:00:00,0.061,0.013,0.79,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,15:00:00,0.067,0.013,0.8,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,16:00:00,0.066,0.013,0.79,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,17:00:00,0.067,0.013,0.75,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,18:00:00,0.076,0.013,0.72,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,19:00:00,0.062,0.013,0.7,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,20:00:00,0.044,0.013,0.67,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,21:00:00,0.041,0.013,0.64,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,22:00:00,0.039,0.013,0.62,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
21/05/2020,23:00:00,0.034,0.013,0.59,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,00:00:00,0.031,0.013,0.55,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,01:00:00,0.026,0.013,0.52,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,02:00:00,0.017,0.013,0.5,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,03:00:00,0.023,0.013,0.48,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,04:00:00,0.036,0.013,0.46,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,05:00:00,0.031,0.013,0.44,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,06:00:00,0.025,0.013,0.44,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,07:00:00,0.005,0.013,0.45,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,08:00:00,0.003,0.013,0.49,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,09:00:00,0.007,0.013,0.54,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,10:00:00,0.019,0.013,0.58,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,11:00:00,0.038,0.013,0.62,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,12:00:00,0.06,0.013,0.67,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,13:00:00,0.083,0.013,0.7,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,14:00:00,0.088,0.014,0.72,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,15:00:00,0.082,0.011,0.71,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,16:00:00,0.067,0.01,0.69,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,17:00:00,0.068,0.011,0.65,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,18:00:00,0.069,0.011,0.62,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,19:00:00,0.07,0.012,0.58,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,20:00:00,0.059,0.012,0.54,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,21:00:00,0.057,0.012,0.5,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,22:00:00,0.038,0.023,0.51,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
22/05/2020,23:00:00,0.034,0.023,0.52,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/05/2020,00:00:00,0.019,0.022,0.53,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
23/05/2020,01:00:00,0.033,0.018,0.52,0.001,43.183,13.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
